<Trait>	Heritability_0.9_Rep_1	Heritability_0.9_Rep_2	Heritability_0.9_Rep_3	Heritability_0.9_Rep_4	Heritability_0.9_Rep_5	Heritability_0.9_Rep_6	Heritability_0.9_Rep_7	Heritability_0.9_Rep_8	Heritability_0.9_Rep_9	Heritability_0.9_Rep_10	Heritability_0.9_Rep_11	Heritability_0.9_Rep_12	Heritability_0.9_Rep_13	Heritability_0.9_Rep_14	Heritability_0.9_Rep_15	Heritability_0.9_Rep_16	Heritability_0.9_Rep_17	Heritability_0.9_Rep_18	Heritability_0.9_Rep_19	Heritability_0.9_Rep_20	Heritability_0.9_Rep_21	Heritability_0.9_Rep_22	Heritability_0.9_Rep_23	Heritability_0.9_Rep_24	Heritability_0.9_Rep_25	Heritability_0.9_Rep_26	Heritability_0.9_Rep_27	Heritability_0.9_Rep_28	Heritability_0.9_Rep_29	Heritability_0.9_Rep_30	Heritability_0.9_Rep_31	Heritability_0.9_Rep_32	Heritability_0.9_Rep_33	Heritability_0.9_Rep_34	Heritability_0.9_Rep_35	Heritability_0.9_Rep_36	Heritability_0.9_Rep_37	Heritability_0.9_Rep_38	Heritability_0.9_Rep_39	Heritability_0.9_Rep_40	Heritability_0.9_Rep_41	Heritability_0.9_Rep_42	Heritability_0.9_Rep_43	Heritability_0.9_Rep_44	Heritability_0.9_Rep_45	Heritability_0.9_Rep_46	Heritability_0.9_Rep_47	Heritability_0.9_Rep_48	Heritability_0.9_Rep_49	Heritability_0.9_Rep_50	Heritability_0.9_Rep_51	Heritability_0.9_Rep_52	Heritability_0.9_Rep_53	Heritability_0.9_Rep_54	Heritability_0.9_Rep_55	Heritability_0.9_Rep_56	Heritability_0.9_Rep_57	Heritability_0.9_Rep_58	Heritability_0.9_Rep_59	Heritability_0.9_Rep_60	Heritability_0.9_Rep_61	Heritability_0.9_Rep_62	Heritability_0.9_Rep_63	Heritability_0.9_Rep_64	Heritability_0.9_Rep_65	Heritability_0.9_Rep_66	Heritability_0.9_Rep_67	Heritability_0.9_Rep_68	Heritability_0.9_Rep_69	Heritability_0.9_Rep_70	Heritability_0.9_Rep_71	Heritability_0.9_Rep_72	Heritability_0.9_Rep_73	Heritability_0.9_Rep_74	Heritability_0.9_Rep_75	Heritability_0.9_Rep_76	Heritability_0.9_Rep_77	Heritability_0.9_Rep_78	Heritability_0.9_Rep_79	Heritability_0.9_Rep_80	Heritability_0.9_Rep_81	Heritability_0.9_Rep_82	Heritability_0.9_Rep_83	Heritability_0.9_Rep_84	Heritability_0.9_Rep_85	Heritability_0.9_Rep_86	Heritability_0.9_Rep_87	Heritability_0.9_Rep_88	Heritability_0.9_Rep_89	Heritability_0.9_Rep_90	Heritability_0.9_Rep_91	Heritability_0.9_Rep_92	Heritability_0.9_Rep_93	Heritability_0.9_Rep_94	Heritability_0.9_Rep_95	Heritability_0.9_Rep_96	Heritability_0.9_Rep_97	Heritability_0.9_Rep_98	Heritability_0.9_Rep_99	Heritability_0.9_Rep_100
MO001	0.0999646277970383	0.0499347952865639	0.167913939971957	0.107948020274044	0.0998822794867337	0.118232540701358	0.169920594084968	0.0829670950346694	0.109832912072007	0.188913770924352	0.0825689443770188	0.161241545134318	0.0337441865147071	0.0480408950340938	0.14925844523884	0.142716780179882	-0.0110584189254883	0.256229146080365	0.0155326378714662	0.121631779323675	0.0392333027660664	0.0511583673903417	-0.0184273694196714	0.112638727676729	0.138489906834798	0.193579406144415	0.112307000237801	0.129327208699519	-0.00801567395882558	0.223194094184171	0.141051302540246	0.126346179836584	0.170022650012911	0.151609032108491	0.148524720715091	0.129035471807906	0.133428771916755	0.012609402425027	0.106428491704363	0.128408473687681	0.160868863482791	0.0795736585994462	0.0897044907725737	0.185057611673899	0.219860745295275	0.0946652483220346	0.186427531232782	0.133093774429327	-0.00839162876936964	0.0425173907608217	0.220508253067061	0.0945336645666806	0.160882584803841	0.224977312965876	0.11524957310809	0.202606291217923	0.14813876399198	0.197596386823645	0.158808883673907	0.157133956966696	0.0963300261124996	0.173246961088699	0.076664678354654	0.0992338093920439	0.259044110494647	0.114670917127395	0.121161463607052	0.102976463900081	0.232556611540253	0.119753684571332	0.122701511984081	0.107636861672021	0.0690745953575975	0.268369836766428	0.124085491763543	0.132069447173415	0.17917084722301	0.204694532799861	0.0804370246829022	0.191408313371731	0.205855113272039	0.164156309597616	0.138574046879491	0.133751605347311	0.116291036654442	0.124544494237473	0.087087223456834	0.166165785034437	-0.0166355503483498	0.137747083736334	0.147698527528044	0.134572517945343	-0.0450659269458436	0.113833017172696	0.124891951408659	0.120712547443905	0.101071878899639	0.116939749761474	0.149208307170215	0.0997807264917514
MO003	1.47126403676388	1.5891832980107	1.39742637704552	1.43040264510479	1.58678602130258	1.51930717059284	1.41297986980274	1.55192910938854	1.4038958698576	1.48964385572867	1.45867568344599	1.46777686959554	1.52273982757798	1.50276572016734	1.40272762651331	1.42400869538204	1.48601126369145	1.44940611752665	1.53256455498578	1.48213705843964	1.4919685251098	1.55260674738863	1.49758909162924	1.48549128433372	1.48402620516944	1.50455069409778	1.46616181043404	1.52772443470545	1.46375435782345	1.50740163787852	1.49533494180262	1.46278912971348	1.48998104804208	1.47610845810895	1.39068199876029	1.46264840164997	1.54008883850951	1.4654717873232	1.45879066254884	1.39439629360015	1.43037660812239	1.46552871897428	1.56748454348878	1.4832369441757	1.55259720346763	1.44701437834604	1.42663827900589	1.43026205695377	1.45196850879599	1.53249512623349	1.56805766370133	1.50460553226582	1.44771451127842	1.48983741439925	1.361453173609	1.41138631978854	1.48446656949193	1.416520115528	1.41250241084296	1.43963413478519	1.39764801713724	1.4421791196589	1.54022509530279	1.42707321460057	1.46944177483517	1.56659973751065	1.45291484320002	1.50523436356188	1.4024947689203	1.49057672752522	1.50828348954767	1.39815577057959	1.42705989691635	1.48657134123648	1.45417163380269	1.52006731472963	1.50611655421137	1.46318162303312	1.46728163762948	1.51455653968308	1.51103244203581	1.54716433515601	1.46599286125263	1.45150542190947	1.53491979602746	1.56294342428946	1.50725414277733	1.52553382675313	1.43079108215122	1.48689327603951	1.38811629889898	1.40182488190567	1.45748215732196	1.48555481354771	1.54588680525328	1.45012089094127	1.34529570510852	1.53313614074254	1.48218147265933	1.53308824542552
MO005	1.15352863401254	1.14625604356308	1.23347274584626	1.28962034062973	1.20694098618228	1.22309047012658	1.14407361563636	1.21484086255486	1.20981508651575	1.14624413169004	1.1889891550613	1.23162387913948	1.26050662348494	1.25852202827221	1.19602984884724	1.19180979039731	1.3093490219427	1.15398322411531	1.1635740924297	1.28548288015243	1.15827077638366	1.21865443844021	1.22683857673424	1.16846317270637	1.19665931917311	1.25959380906175	1.17709562925839	1.1431189718686	1.23593378962061	1.25366681053862	1.12476744698193	1.19474077214034	1.20512096081657	1.23462504463734	1.18982220489012	1.17416814366404	1.17436991127037	1.26413613197943	1.22286730259272	1.2420097518589	1.18418203267961	1.23766838469102	1.24336775040756	1.26288642227109	1.21338115014332	1.094040863813	1.18091048756138	1.27508397389104	1.17206689416705	1.26123660814195	1.06995074372176	1.23927822339737	1.31121389947193	1.23579917808384	1.12367563309846	1.21697019827212	1.10312652676555	1.23815135436417	1.26830018590803	1.10878324874993	1.3007571165243	1.17283827436785	1.22872297871503	1.28672433844465	1.25017711958981	1.14764235907395	1.12825046647088	1.2261548285803	1.21790134486924	1.22664452674843	1.17940144636861	1.21657140883606	1.24004348354934	1.27505367913726	1.20644390833102	1.20599953329102	1.23839127623695	1.26238294915411	1.13096961791849	1.22079456524432	1.15478155702494	1.24613288644984	1.23570617621662	1.20744266982779	1.19001800149926	1.18174844153649	1.27225711683237	1.12697107610568	1.17916795615971	1.17982003326395	1.17878264999726	1.21044742284266	1.27125803844414	1.13615945015581	1.16214692545277	1.14003104720933	1.20849431186461	1.21272922113225	1.21679915107868	1.18427153864846
MO007	1.9527875456792	2.09495565753722	2.04986681369302	2.06238852206515	2.06148416612138	2.02604418082436	2.02899112941354	2.01530623458746	1.98332320435467	2.00362109750063	1.97276730478468	2.02802891673116	2.04144477698954	1.97431990833801	2.02982884042286	2.05293684609204	2.02645153653836	1.94556133950739	1.97258997579074	2.03357561083069	2.00799195678412	2.06092122646988	1.91203897270489	1.99865705174586	2.03262625071264	2.02051064961079	2.01007591556045	2.02059596422898	1.97187470040725	1.94257744772702	2.01998069223909	1.98169064207986	2.04307225994256	1.99149349342534	1.84922151690236	2.11327308073225	1.97107772795784	2.0999801832344	1.98787105969113	2.00504454728277	1.9725826943459	2.08635401451867	2.08257059672279	2.00961856535719	1.91492612367178	1.98916808928809	2.0386293574528	2.06080803800134	1.99323702571085	2.0329438634738	1.96950729678195	2.11910715756548	2.00273118085245	2.05376219115626	2.01649765811872	2.04835141792201	2.00408851069162	1.9303123380326	2.0451649950867	1.9895941009456	2.01968101592709	2.00693044063413	1.98065202940193	2.04852251640587	2.00545334122405	2.09653948907934	1.93505620944008	2.07303529823062	1.89270790112211	1.99277218075818	2.01294468000432	1.92013769343441	1.94842943451624	2.01613629189433	2.04632624774664	2.01635315909716	2.09620328438379	1.95041699395002	1.98246284371513	2.00035875529362	2.07990704929423	2.09812081211805	1.98523083168877	1.98250542559938	2.07760714155141	2.09162799233875	1.9224142536412	2.07884759528855	2.04878899283464	1.98215444474567	1.99606547657277	2.03737421020079	2.00650746030233	2.04957156833514	1.98371688787304	2.00243206870522	2.02276853462253	2.01873578349604	2.03981294037793	2.05269188440317
MO008	0.733387751587155	0.718248362132753	0.668858573813763	0.821186243731407	0.680441333273538	0.741699045852677	0.76989915791221	0.731055826443589	0.70803004744637	0.735772608764371	0.649704167072481	0.775346433207152	0.731390311765329	0.83497873366524	0.723779058890754	0.84764966317491	0.666131998490523	0.768262933992893	0.705115417244065	0.651331828177759	0.757693902192901	0.846789433247714	0.816209340349019	0.765687506988053	0.702787772730077	0.72129611832294	0.6887756682	0.609775488747579	0.781150655917702	0.74554052057587	0.764923746796167	0.68400689473865	0.772412143625327	0.733260842958143	0.806724138910354	0.781036734786132	0.71317374189998	0.648469707689666	0.814081443829986	0.873741253884254	0.79451784171964	0.724089660137386	0.746644329068828	0.724009523634148	0.688936811587817	0.826805142931391	0.688074033901435	0.733596360113272	0.70769088449378	0.671066720005243	0.716791654389023	0.826239925815657	0.794784100848529	0.708273019061532	0.723151839658143	0.719066305424133	0.718681820096543	0.724790343104073	0.847488653644437	0.790103512696974	0.715502888961154	0.819394554127342	0.791630177904449	0.635126582482253	0.774500169203901	0.659896793416359	0.828466898143914	0.659452112220238	0.793097517245449	0.727642411248352	0.684563410046997	0.815316465476897	0.705236399124577	0.749100340923459	0.69074071010343	0.820064674128636	0.670617561213698	0.682037240242396	0.748767463124469	0.793669134010823	0.722715569940859	0.749520272725968	0.729982680716419	0.622938056987534	0.800509633512562	0.729477172121658	0.690905063012395	0.719154703341406	0.80542360209107	0.664093862411058	0.698312587012197	0.909641057542501	0.747294114372149	0.656706194225057	0.804977020290532	0.725713559859932	0.707845384971794	0.742509661617821	0.749672465753557	0.719051386274099
MO010	0.0478750874254143	0.218238625967121	0.0957559675884383	0.113988471230939	0.143981570660348	0.151612667877013	0.146224089000723	0.202788655482707	-0.0494893979457371	0.0772221632349166	0.130094043101088	0.119187107118607	0.139803929866079	0.135726596084857	0.182264561258817	0.200894378226339	0.141506554620781	0.106981440259748	0.203515127818235	0.136032092128893	0.188454043311068	0.120505415214362	0.038193770131977	0.0681620862876919	0.106508510187632	0.119879832326913	0.1120286455113	0.199041980665074	0.175359113718398	0.0958614156131161	0.169958993453789	0.174037679289145	0.0559339040778064	0.117260184497502	0.079885875918	0.14958338440089	0.0750877064757668	0.168103278945972	0.126112614189709	0.161914378588287	0.183929786638421	0.0852425605183263	0.217783271467139	0.132348556914921	0.226503323151036	0.19891906386316	0.194475486422783	0.122314479547552	0.150208756800242	0.0846987941097529	0.0536301632360896	0.0275606328180191	0.0775078487914938	0.109395256882001	0.0960813411210086	0.192279318173745	0.176489163866709	0.121483319734576	0.186340102103701	0.125503885185522	0.13496245697242	0.163299683777454	0.185193393947892	0.0925316809599778	0.0333260467023579	0.111754927798096	0.151785815073875	0.184795628875851	0.0625805509536821	0.0889041949324181	0.105412797927844	0.131689550911213	0.144003502221177	0.165221842992602	0.194987291137018	0.068589067252388	0.128476717456163	0.216916351258906	0.148858637963798	0.144204827403528	0.154109679156482	0.0920115475548398	0.186495086032778	0.156164726606228	0.113755209065252	0.184615725721131	0.151417470066417	0.0950133846815799	0.0499627502946532	0.281356626459912	0.132438724034249	0.101992045538107	0.154849451963351	0.107338496052632	0.128878393589298	0.0893374373062289	0.0726403766101045	0.185473189828933	0.115706271438581	0.254697776048031
MO011	1.5063449609945	1.56564029575947	1.48255639925976	1.46499398775033	1.4880683230659	1.53499217649163	1.44748979591705	1.52676399703101	1.5635932097719	1.52770168008671	1.55269141952567	1.59773279883194	1.5757351290255	1.59583283273066	1.60343215860078	1.52275495573207	1.59844236444021	1.60054736030374	1.53548021123521	1.50194208548133	1.52556510653906	1.58050862359699	1.48099657323969	1.50601660509635	1.54729386740056	1.53818054377973	1.47780635543669	1.57617992813949	1.56854476177067	1.51272680767836	1.35885238724682	1.41000162541312	1.53626786290111	1.53302210399677	1.45423257772455	1.57979127630315	1.54656064103195	1.51959824991641	1.67473112848813	1.50247117605999	1.44142238415178	1.47659507353636	1.50918074080347	1.6711760627744	1.48552401718692	1.46324748761276	1.59202063226235	1.54381944473686	1.52615739933777	1.50174777356667	1.69123302416698	1.49588617570748	1.56044437777972	1.45207583819151	1.5677997270873	1.47769471252809	1.49216076996291	1.49284377228805	1.52566219462213	1.55840096879342	1.58502686235763	1.4900875393137	1.4459387542907	1.46808029948127	1.57389055604769	1.54961037055038	1.47982125778828	1.50660513230432	1.57907353282743	1.48525640353979	1.54357018569849	1.56616865485127	1.48201255598999	1.4516549347073	1.53651915732868	1.54577548030178	1.51315009545112	1.54452663374265	1.49380107741464	1.58921833577917	1.61506779459168	1.55061358714973	1.56439307057285	1.52155612610818	1.46727881594466	1.51578579613399	1.51301227396906	1.47985939586286	1.52613960963266	1.38562233492928	1.55444082396328	1.46826039892273	1.47349421167227	1.48446907942549	1.50771374594775	1.50883395792071	1.47725036839516	1.61675478771588	1.55479161277113	1.45481440597224
MO012	2.16936528143225	2.0505698863721	2.22726846213395	2.24109307258666	2.15669734927165	2.06160270605231	2.16172736348745	2.2508947667241	2.13710470277403	2.25303254138095	2.12685512241913	2.22244379443647	2.27814332287637	2.18788444436516	2.12628728215194	2.17922045502114	2.05294512452431	2.12645741350394	2.15798292193965	2.13012229561982	2.15959602266648	2.09277527938359	2.16289442260301	2.25543323677038	2.08671570867387	2.13444140440941	2.04816926993896	2.10573521242478	2.17307986494027	2.23005371590046	2.01824395136964	2.09240760901538	2.13156034438126	2.23450558786347	2.17841899201718	2.20101044054894	2.21058354216061	2.18233706942671	2.10184720093558	2.11290607176574	2.14888218860383	2.20231085424976	2.17688981813544	2.16159944545627	2.14390522932614	2.14286500786722	2.17324377290415	2.15586453443805	2.15893808057863	2.19067800646689	2.18514253422283	2.09735790911191	2.10152343557788	2.13754621090335	2.3022253215195	2.16887644191205	2.14425084056199	2.27670903318726	2.18368989818378	2.1343121055213	2.27336809517252	2.17325126692447	2.21262580320454	2.18946317591685	2.23308192409597	2.11988919111404	2.04947634810788	2.05113002267581	2.12675580453566	2.21643755938333	2.13582100905382	2.19409626972966	2.21258900335023	2.14198253028826	2.1314921517979	2.16389884597491	2.1326939383346	2.23611605434026	2.20942604511448	2.23990069106916	2.13423846825476	2.1891143608745	2.20423497087933	2.14955311251516	2.12755535797965	2.16972265864518	2.11664721005973	2.1815736170979	2.10506696970815	2.25223528386042	2.09221878812138	2.16222122602992	2.26322338114305	2.17189251301541	2.1550971999076	2.24516703209683	2.17746184497309	2.17463246760925	2.08348647590684	2.16562138997294
MO013	0.700982044127019	0.654674482353159	0.708320556982137	0.797033488199175	0.598313123304073	0.778040356529488	0.752754943431887	0.709822098948607	0.768504879603062	0.681350082323435	0.688208921389683	0.756226280212112	0.711030106018615	0.792970504282946	0.751538011664164	0.774461923726732	0.615015541888456	0.646196620741258	0.685679170478911	0.722835392376116	0.925629280402235	0.703317675022529	0.861343430543034	0.780837235613802	0.693779366806279	0.712829814029582	0.699292843049948	0.727297726878507	0.715472963580749	0.849665467295927	0.719414509484225	0.747002245025119	0.766461292723081	0.718796314278464	0.78688878755837	0.751971144101066	0.831297293446507	0.687747860023295	0.721512633119671	0.687095002457843	0.764620821452501	0.83588529174962	0.759345244632527	0.731219430033102	0.678547794317207	0.682567676211633	0.768746453246924	0.901989873033024	0.744189315850487	0.665193787392021	0.577516579334658	0.733723749801502	0.771856931414386	0.767422791929668	0.756519804426766	0.757588115264326	0.700760660433549	0.764776776226575	0.648461048988865	0.818419441009492	0.704262280035462	0.738806929660652	0.770112710447481	0.782388912751435	0.697347017290032	0.732127379431757	0.730393066663263	0.699426354897974	0.720656358197655	0.705858778074474	0.762217393386074	0.735274218573848	0.727748497167347	0.643341245139815	0.69603256568418	0.743785377747829	0.698186887320017	0.790506553022979	0.730359968283415	0.645151891978858	0.710342083623446	0.666126517680385	0.639306537360992	0.813501878039167	0.732124838069537	0.657497875294888	0.889823873880284	0.725050460115373	0.625976210816525	0.794659177897883	0.688947859292221	0.70213385783932	0.841398519969115	0.87390362821063	0.732883498299516	0.719563279072912	0.721944623669267	0.700980954650476	0.705623671620724	0.737513021657371
MO014	1.38571368203039	1.2984780634243	1.35633718153131	1.31145293013194	1.2674860239676	1.23743822926347	1.35040210569918	1.28564785099709	1.23782086537776	1.31959327884288	1.34105344793451	1.30878285877157	1.3693663740511	1.36228079898084	1.3102703921906	1.39939849257614	1.32642355068863	1.19652160953756	1.21585702566207	1.45315551765383	1.37727353209182	1.37350067224153	1.29474126556763	1.29922508514285	1.35339180399108	1.24916793233729	1.31664246038633	1.2241165285691	1.27744172124136	1.40648474376506	1.26457057702968	1.34938427932328	1.28775781471229	1.25533456281728	1.23137165200059	1.2888361197499	1.26541617914526	1.41806029908642	1.37346040770347	1.39573416668033	1.25977881761308	1.40585020427234	1.30530282982916	1.36632122181116	1.22857437621055	1.3821057342665	1.2842183465342	1.29851070092572	1.29471546408895	1.26410104780191	1.22919659892954	1.35855888853291	1.36208467305735	1.32123058090068	1.29924626763428	1.28830515065063	1.24294500006032	1.23222964421904	1.35479982019876	1.2025208135344	1.24756907026306	1.31663828637844	1.33898084670015	1.31307003864788	1.25533528546994	1.30126022534206	1.28647861982866	1.30457462811751	1.31929685770221	1.22601352918576	1.28127293481632	1.29120658059203	1.31039803737925	1.34193778142203	1.2209212611017	1.28558661401494	1.29570303788156	1.42802125036302	1.2957523348717	1.23171875651506	1.34937970947561	1.30203028180019	1.29724223530644	1.24869988721529	1.2004358444673	1.31087733109375	1.30884050532898	1.2480482441963	1.27952991468223	1.33524380707761	1.27151831297178	1.29384348432762	1.27698662158071	1.33997403405836	1.27234191582976	1.22056109403497	1.31550839900426	1.30418876143776	1.37958829273371	1.31133289803531
